"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"phoenix:Observation_Information:2        phoenix:spacecraft_clock_start:1        ","Attribute","spacecraft_clock_start","n/a","phoenix","The spacecraft_clock_start attribute provides the value of the spacecraft clock at the beginning of a time period of interest. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:spacecraft_clock_stop:1         ","Attribute","spacecraft_clock_stop","n/a","phoenix","The spacecraft_clock_stop attribute provides the value of the spacecraft clock at the end of a time period of interest. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:local_true_solar_time:1         ","Attribute","local_true_solar_time","n/a","phoenix","The local_true_solar_time attribute is the local true solar time, as defined in the main PDS4 data dictionary, at the beginning of an observation.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:sol_number:1                    ","Attribute","sol_number","n/a","phoenix","The sol_number attibute is the number of the Mars day on which an observation was acquired. Landing day is Sol 0. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:ops_token:1                     ","Attribute","ops_token","n/a","phoenix","The ops_token is a code associated with a Phoenix data product that provides information about the command sequence that caused the product to be acquired. The value is a 32-bit unsigned hexadecimal integer expressed in a PDS label as 16#AAAAPCCC#, where: - AAAA is the campaign ID assigned by the sequence planning team, - P is a 4-bit payload ID reserved for use by each instrument team, as defined by the team, and - CCC is the command sequence number, which is set to zero for each new campaign and automatically incremented with each command. The combination of ops_token and sol number should uniquely identify a Phoenix data product.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:ops_token_activity:1            ","Attribute","ops_token_activity","n/a","phoenix","ops_token_activity is the 16-bit activity code (campaign id) from the ops_token, represented as a 4-digit Hex value.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:ops_token_payload:1             ","Attribute","ops_token_payload","n/a","phoenix","ops_token_payload is the 4-bit payload id value of the ops token, represented as a single Hex digit.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:ops_token_command:1             ","Attribute","ops_token_command","n/a","phoenix","ops_token_command is the 12-bit command sequence number of the ops token, represented as a 3-digit Hex value.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:instument_mode_id:1             ","Attribute","instument_mode_id","n/a","phoenix","The instument_mode_id attribute identifies an instrument-dependent designation of operating mode.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:CME","Value","CME","","","Phoenix MECA Instrument Mode = CME, MECA Control and Measurement Electronics."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:COND","Value","COND","","","Phoenix MECA WCL Instrument Mode = COND, a time-series of electrical conductivity measurements."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:COUPONS_TABLE","Value","COUPONS_TABLE","","","Phoenix MECA Instrument Mode = COUPONS_TABLE, one of six onboard tables that modify the operation of the MECA flight software."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:CP","Value","CP","","","Phoenix MECA WCL Instrument Mode = CP, a time-series of electrode potential and current chronopotentiometry measurements."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:CV","Value","CV","","","Phoenix MECA WCL Instrument Mode = CV, a time-series of electrode potential and current cyclic voltammetry measurements."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:DOX","Value","DOX","","","Phoenix MECA WCL Instrument Mode = DOX, a time-series of dissolved oxygen measurements acquired with an ion selective electrode with CV-style detection."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:FRQTEST","Value","FRQTEST","","","Phoenix MECA AFM Instrument Mode = FRQTEST, AFM frequency test."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:ISES","Value","ISES","","","Phoenix MECA WCL Instrument Mode = ISES, a time-series of ion selective electrode data."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:N/A","Value","N/A","","","Not applicable."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:PARAM_VALUE_TABLE","Value","PARAM_VALUE_TABLE","","","Phoenix MECA Instrument Mode = PARAM_VALUE_TABLE, one of six onboard tables that modify the operation of the MECA flight software."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:PT","Value","PT","","","Phoenix MECA WCL Instrument Mode = PT, a time-series of pressure and temperature measurements."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:PWR","Value","PWR","","","Phoenix MECA Instrument Mode = PWR, a time series of voltage and current values provided by the primary MECA 5V (load and logic) and 15V (load and AFM) power supplies."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:SCAN","Value","SCAN","","","Phoenix MECA TECP or AFM Instrument Mode = SCAN, indicating scanning mode."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:STATE_TABLE","Value","STATE_TABLE","","","Phoenix MECA Instrument Mode = STATE_TABLE, one of six onboard tables that modify the operation of the MECA flight software."
"phoenix:Observation_Information:2        phoenix:instument_mode_id:2              Value:TIPS_TABLE","Value","TIPS_TABLE","","","Phoenix MECA AFM Instrument Mode = TIPS_TABLE, data resulting from initialization and test of the Wheatstone Bridge used to monitor the deflection of the AFM cantilevers. Or, Phoenix MECA Instrument Mode = TIPS_TABLE, one of six onboard tables that modify the operation of the MECA flight software."
"phoenix:Phoenix_Parameters:1            ","Class","Phoenix_Parameters","1.0","phoenix","The Phoenix_Parameters class is a superclass containing all Phoenix mission classes.","geo","","","","","","","","","","",""
